id,answer
46d512ce4709868412cc648b76399acb,農耕區
8e943428548903c45d1f7a46b55d5ff3,中國進攻是「人海戰術」
f4c8bcff7794cd0aaa2637d3abc7147e,《義和團教門源流考》
80f60b85586b1412d498a1d7464860ff,聖羅馬帝國周邊國家出於自身利益，間接促成三十年
1438c206526cdc94196c330bf5b4e78d,伊比利亞、高加索阿爾巴尼亞和亞美尼亞地區。因此，在查理馬特阻止阿拉伯人對西歐的入侵之前的幾十年
1ee71751813438f2e1a3b1859082368f,北省
80a2db62d58261c5d8fae92634dec3ce,《老子》
4693f998f706e4c31093a83805f24b58,共產黨
fd202785a77ee5ba8df15dc6cd38fff7,《中華人民共和國專利法》
92f279734a41059c82e47791f2a6f348,哪一個組織開發的伺服器上?[SEP]。
1317ce01949812a00cfe1d47d05bc959,2014年
01cb98c3b88b5597bb149ba6956172cb,三軍，北定中原之中原即指黃河
2564de978150f93bfb9d7e325c6cbf8f,2001年
0ca85a84f55767db91456c5deba70db0,1983年
07ffc0470d95db8a3f009ea4584778f9,英艦隊消滅，1760年
51943c6b0556826df8101010451536a7,2008年
d070d4b6da040d2ebe48b531b257f36a,南地區
8cfa63f66593156cb75a4677864a6f90,1970年
3725986e0f1ccd82f19ae715166584d2,晉朝時期
cb60ae8397871a2b8690f3b16e7b3def,中國
8d2b0d43f78bb107ba0426ad78092fa5,曹操時期
52293894a038182e6ff9b5c90bc21f8e,阿卜杜-拉赫曼，逃到西班牙建立了後倭馬亞王朝。查理·馬特的兒子丕平和孫子查理曼，在庇里
6ba74907ba9efabe9587f2237d364116,海州
261687bdb03ec8006e1499d255e843c9,電視節目收視慣性
291584d2fe5f1154a2783227839f80dc,四郡，以沃沮城為玄菟郡。」
a2ee81d55621bfa86d21729943438a9e,2012年
38a93c9f00a9aaf27b183e37c8b53887,「檔案
6e8a5a3af46ec595096c620041df0ad5,中國大陸「民告官」
98bf7f1133a79bc191816ddc88518c52,大提升了顯示效果
1a19e07926d190cada49d7d14c3d9b73,2012年
403cc5f3284ed862fd8ad40457f19574,《中華人民共和國專利法》
dae61b90b1d37b371b013504a305b24d,毛澤東收閱報告後批示：努力奮鬥，十年
14b8a6729d187803668542563fce1629,2009年
ed572b0a45e270347b89f8419b20d76a,2016年
eb2700f886ad027213ed15dc23b6a8b1,1965年
d62cd8a030fb4d5ac86e338361bd9f44,伊斯
26154a720a624a6cafa11cec10ff4764,1987年
817e2b56b4e693309cf2f79ae34573b9,1759年
d146a957882a81a99ab2288dcf72e735,中原，這些都體
6f6ffe96a69e92e3dd67ab7f1629b59b,李[UNK]等，蜀漢後期有譙周、郤正都醉心於文學，譙周更寫下了《仇國論》
5ad13030635db71dbbaf2b5785b2e1f1,俄羅斯
fda9e17a50399aaa4b4bca150dcb3aac,13.3℃，7月最高，為28.4℃。中山市的災害性天氣主要有颱風
56ff9dfa1c9d0a3bf4b6c36940dfcf86,英艦隊消滅，1760年
062eba05b8ba55522042d511c5b0a5b1,"三項領域，將實驗室成果逐步應用到臨床上,未來積極與教育部爭"
9798038503d371250561d8ad750128e4,奧同盟則包括瑞典、薩克森以及後來加入的西班牙。俄羅斯帝國起初與奧地利同盟；但俄羅斯帝國在1762年
01b3c1ca4a70aa7396effd6168708607,步的發展
40db2809cbafc5d75a999363a78569c0,八年
0d3265e67b8199b374a6e155ff47ccc6,《中華民國憲法》第八條：「人民身體之自由應予保障」。第十條：「人民有居住及遷徙之自由。」第11條：「人民有言論、講學、著作及出版之自由」。臺灣的人權狀況在過去數十年
3a67a74e14d5c939ed21fff2c4d1b72c,美國士
e6afdcb0a43da9c3fc49455cfa206e7d,大的網路
af097cc454fa3b21ae11698173009fa8,哈里發，起兵反抗，在伊拉克的卡爾巴拉城被倭馬亞王朝的軍隊所殺，起義失敗。此次起義，除了阿拉伯人之外還有非阿拉伯人穆斯林的參與，什葉派思想也隨之傳入非阿拉伯人中。687年
d4ed10ae165c464a99effcedd54a504f,2012年
5cc271d96004f17051a4dd5da54f1565,宋代
41e69c40d666c46cbe8604a60eca1a4b,1854年
637474588f0b082087d5713c1b0b73c9,館
f6349b15e9f928ae0f579c93253dba92,2001年
a8d650f07a805adf41a588094539b758,關係
12490c85af51824e52773b82576d16da,美國洛杉磯學
ccc9148349c1d24f735e0e8040c3b03c,2012年
bb40ba8d52f225d4bc19a359977ac746,9個研究所·研究中心
459338c0f133c6f2a9ea82ace25a191c,伊夷模東遷至國內城。246年
38842f4d8059c291d2e74b5d10e38a3c,1881年
f5b0f17dd1fd3365037093b910888233,政策
703e4d4aa523ad94e2fcd354de4ea6cf,一。
0d2b44389f4e675eaac75682391a87ab,1950年
a0143d7476f0c6ba2cc1b9c945a54b15,1945年
c26efd6223e83cca0cd4259dff563f26,聯盟
3b96d5391ac0d72fd5f699f237e741ca,1950年
913282d9f80f37aab3b24a9a326060d6,2007年
04e6d4bb2e56245b916133baf574cf55,東德政府
46771dfcfc591d288f20fb748a6ead8d,1980年代至1990年代蓬勃發展。在廣州的粵劇著名劇目有：《帝女花》、《紫釵記》、《牡丹亭驚夢》、《雙仙拜月亭》《再世紅梅記》、《蝶影紅梨記》
d7156e77790deb91567290e893abdafa,1999年
7aed5057d526f58030a6587912c586fb,曹操從此失去了統一天下的機會，這場戰役
687d5d5523671caee37e6d7c05358d5c,溫度
3b6a3a5d28a792ca73bfdadf302b6e66,1990年
385902b47d567f82b0cecf15aff762a3,中仍保持較大影響力。儘管當時他們沒有提出繼承權問題，但隨著時間推移也漸漸參與了繼承權的爭
7e7694b3fc705eec29a437e0a2e09480,《放光般若經》
ef0d3541641144ad3aed3d1d753fafeb,2002年
c3982ec232c0565daabcb92499696220,2004年
9b5e0c5c77551752d238375b220eb6f3,李克農向周恩來當面匯報，積極建議中央爭
b80b24cfca6568c54ace7568a516f01f,第一個命令宣字第1號就是制止軍隊和警察濫捕濫殺無辜，強調在押人犯必須依法經過公開審判，參與此事變有關之人員，除煽動暴動之共產黨
632d4120e033fdf40c5e12f92dc1be9d,《聖經》
070d9d45a4937fa87ab966d841c064b7,11年
eac82e755febfa0e76585e7c93686c0a,2014年
0523a22746a9dc634bbeff45ffb593b1,黃河
5b2d10c5f34cdcd3c681960263787a8e,赤水戰役
1431ab4b2bbbb750e2c99038b3305181,1999年
919659f6afd39af8fd0768765121f7f9,阿戰爭
4b89d9ee2094ab7daeb923778eff867f,廣播電視集團
aadf4f3709b74b9468c91a252b590647,1銅。
48bbc8b59f8900d9bbdd4f69505f3d8f,劉備佔領漢中後以魏延為太守，並於219年
80120cf44a91ae27a44f6b34e9d1064c,3萬人安裝了宮內絕育工具，而這個縣
211b6b30ad78b7f338ea89db308ac8d9,1993年
aa16d1e55f75680128f5440f1b7b6fd2,2015年
37cbd0632d9f9d1be84631662684e592,有權
aa509647614b070a673a71a5b8ba7b0e,反運動，並且在隔年
4e65b480fe1b2efc822ffa2673993a10,鄧小平在中共黨
489b307ac66bc5a695293bd8b0f3b874,《中華人民共和國憲法》
5f85fbdf04c1c384225faeaa6c83b79f,1915年
0084b93f77a45e8d4b27cb7a9b6ec13c,雙方的代
6989cd2a84357aa4574c609283df9ddc,海州
bf5a357bde2552857d490c86b7b69143,更甚通常性
bd517981b75906127362a1ab83fab4ed,2014年
b770db8771009b383947db45d63d3f59,1878年獨立，阿爾巴尼亞在1912年獨立，克羅埃西亞和斯洛維尼亞於1918年
08ee9a55a07ef9669a02298f3bad961b,2015年中國國家新聞出版廣電總局的網絡投票中哪一首歌為「我最喜愛的十大抗戰歌曲」名單中的第一名?[SEP]播
82e167da9d9f2a03ece037bc1c3adf9d,1990年
881c3fac6268614c8f32699cd98bcb8d,民使用
1ae4809093732330ebe7b460797675a4,鄂圖曼土耳其提供一億法郎
66284b6005e6900d3ead2d4f81e673ea,別。
a5efa8e187667d1972ddc9f8fe7e8341,45億年
8b4abb80027077f285ce672d61c9509a,孫吳。另外，早在210年
05513edc8eb28d37e7b85f2828951a3c,1949年
e82e4c439d24c639ea5627607869b06b,不是本教
2050f97056d036310c8408278ab7b163,和利益
f929cd3252a4a0db820d0219d22d853e,唯一合法政府
58602094eb633d6a2877b7297750afc5,從官、卿監官以上文臣
078fce2bd48748e67914f33e1c525062,南面則分布著官署、寺院
2016658513c4bf9d662df3e1cd42b5e3,松花江為界，南歸吉林省
7bad8137b0a3b91b0b648fa7d5ba405c,很難
2ffc67897eebc186dfe7282d81b4363c,[SEP]
685db0d77ac33df0ad0303505201a9c8,2011年
7276566fcf1edc78b721e9646a357f35,弗里
64a502910dc12a8bef439a2a23b03e01,1875年
65e29f9888500773568e3299e063a738,彎取直，不經洛陽而在山
286c68ff793c77304d23ddf97c3194a8,嘉定府與今樂山市
d8cce7038214a8936e2e67e8e124d258,私等執法力
8cdc5118fced85db7068cf885f969e32,四世紀
6999ee6c38a3f52e73784a61cd31c3e3,1984年
3d948c4d1f4109a6a7918aef7cf69540,兩州
8fa21298f1eb3e3d14e046aad9f1c0a5,宋末為金國所占。元代分屬冀寧路和晉寧路。明清兩代
5851da2e9cf2b9f1c5824ebef230c1d0,6％股權
6e11c0d8710b3c769b2a6ffc65b199de,洛陽城建造了奈良的平城京。近些年
1b94ea77273f41fc3b661c641dffb8a7,英超豪門會派出大量副選球員甚至青年
805b9a2cc64fc682da31cc1a89adcc41,2013年
532490eed814ee3b5c8c4e79febad256,1970年
832b09cf5f7e96be9bc52bf2f3305bff,黃河
1a8c16f4a0c1e0e9ba737ca8d7c9dc84,1950年，余紀
5c0f097d8e96bb3a0856c8d7cbce29bb,1790年
eafaad3fbb222e5eb176e74b74fe55b9,開始進入群雄混戰時期
39c774f39b420d76f3300ccbae1ac2d8,聖體到病
a57ba3e406cb473a2e729672b1013bfe,曹軍
712a4753c4ebc7547f143f613dcec1c0,劉表病
71dd6acf757012959950c28a2b834280,威脅。當864年
453bfafbf9079979599e163a39b39ac9,臺灣人民的生活比日治時期
e3c4e5ebbfb43d69beed0ffa42e704d2,塞爾維亞宣戰
6d4eced711a6e08043c02dee62737c79,1950年
09babf671f48a11e99f4878f12cd68d7,2008年
0a3b0d6b6211299ec6b2f8e778c73e5a,魯迅為之作序
262dbd4a9d60df5df93ce55790240007,瑞典在法國的資金援助下，於1630年7月出兵，在波美拉尼亞登陸，從而開始了戰爭
4b21177adff5bb4921939f250977e7a0,「中華民國總統」
0a4198e8337b04e10c3a52c5aed71abb,保守派和天主教徒對自己的支持。由此可見，他的義
76c97bb8307e757ea63a1c34841af1e0,1950年
de0f0f6f9a841afb6be95a8c4f460d75,《柏拉圖式性愛》
2423f6a9860b9a95c5445658030b40e5,《植物種誌》
18b9c50a5900694c2d774944e024af4b,太子年
ad49aefbdf7e65fc71a6a55d5cc94365,阿富汗首都喀布爾發現一卷遺棄的錄影帶，紀
233dee05065c11a3818cf46bdbb8380b,中華民國
885ba9a6049c5665e3c5b7e5caea53cb,全主權
7eee1052dcc80693f09acccfc13b98a5,細長而稀薄的雲。夜光雲非常罕見，它形成於大氣層的中間層，只能在高緯度
7edaacd75ab38bca52c7dfb09110bc58,2012年
6f3a0e6a70d3fbb73e66cd5f0db6369f,中之間的內部矛盾，同時民主集中制在自由和紀
3fa139b7d9f07f9c3db24abf7ee3c53d,威，要求共產黨
03098af6e29c583dc558fcd0a00a0900,曹軍
73f918aa09adbf5409d8bc0d01d2dc42,劉備去世後發生叛亂，諸葛亮以心戰為方針平定南方之亂，並提出不留兵、不運糧作管理，令南中大致安定；雖然後來仍有零星動亂，但都被馬忠、張[UNK]等平定。而後諸葛亮轉向對付曹魏，在227年至234年
cc83e73e458818209e663a5f85917b6d,金融風暴，有關接納新會員的事宜延至2007年
98ec37f2755a9c71cfc169c10d352e9c,聖羅馬帝國周邊國家出於自身利益，間接促成三十年
374a5a7b0f7da7fdfd770f7c2c2492f7,綫的車費較其他路線
cb7a114712b61cb9b04c2aab0e536247,2006年
d71cbc8da105bff2ac32f10e191d1021,1224年
ef7f255a2818e9461b12461a61ede0c7,2008年
339cc88a2c3331a1a975b6df560a8db1,北至於臨清，達於御河，全長250餘里
722aa6556617df6980454e3617823696,十萬年
b6b3a919928bd5fc27ac7e402da1e941,德教
0681e701eae5cd87e60adee832eb2bd6,冰洋，南面則瀕臨印度洋，西面以烏拉山脈
ac260e77bfb2f99eeb53c176afae4107,葡萄酒皇后的美稱。每兩年
d920ffcd317e125e897d550485ea29e0,劉備為皇叔之事。劇曲中的劉備為老生所演，而劇目取材於《三國演義》，例如《劉備過江招親》
c36654a4833073d41ec6e9ea33ab85f2,中國的米線一樣，在越南語
1e9e619fb2429e9d09215e510e6fd596,西南地區有長遠的歷史，形成早期
2d66b1d6702fbe60d2d29e7f6c312193,《行政訴訟法》
77178a21d040a69fbd6061d75079eeb4,障。[SEP]
5dd868c3a6a2b6ab957c3ae87bb80d06,3%
c788dbc780e38feead9e35aaa7d4b6d8,1900年
54d88dcd2c8ed07bdfb075361c19e4df,十年
d349b1a1cfa64a77ca830ebd92092c4b,為總統、副總統候
d6d9d94e3a1b3350dccbb4a2faba6408,社會
ae8eab0f87a74d87272a9ae933a78197,劉禪寵信的宦官黃皓及陳祗敗壞朝
5d07b7569da41d44bf1e40caf3efc7ae,2009年
46d62526696eda18fc24f58a95428324,2009年
d07562c0fb22990daa83e775f16fd149,財貨山積，纖麗星繁。」
4232268f8df35012edc54ff1ef0b80ed,1927年
ad896a3d3c09b8630d70b59fad970717,360的玩家
e6188b5ac11c38fdd03ce75ca9b020b9,2000年
802fad2d2695b7cf26ae24910e86924b,農業區。沿河
4920165678677e769e5769284630f48a,民。
289557948e2021e2e11fb5ddb0a1ff46,中國
dca952f981bc34f1c8c5f56a57f43e02,[SEP]
8d55ff04ba14a62445a26cb9ba5adb14,古蹟遺址
f18182712b326d687dae21a77a1cfee6,1952年
4b32658aa8d8a7487be061d3348adf04,2015年
9392a7c218decfa7fcd0642631d0711e,2014年
e5f1b530a20a5f7fe3f584aa8dced483,美的等國內大企業前來中山投資。中山本身也孕育了十個中國名牌或中國馳名商標，它們是樂百氏
97ce0ebd03dfda64ec1ab39a85f34427,2013年
6af40b7e18e5e0366a6a85854450c24e,英文「字
f047bce38df85616cb522e42fcade006,提供了較完善的文獻資料
c5681e9031361a6e74f14513bc1f08d7,500年，在西羅馬帝國滅亡後，留下文化真空反而帶來新穎思想蓬勃發展，這在古典時代是絕不可能產生。在西羅馬帝國滅亡至文藝復興之間，西歐經歷第一次大幅衰退，然後適應、調整及再次發展物質、技術和政治。這整個時期大約一千年並被稱為中世紀
365e282f12f7623b069b44c00f6c44b3,吳在一些轄區
ec48fe8e4aebff5484126cc78dd069cb,七月鑿成，至元三十年
3ffe5bad710086009029afad320f7366,2002年
caaccfffd551cc782c8ec650eadca9ef,2010年
b8bec62e246ef4a2f0748d2b4c4c13a4,客家話
374bbb6d99b575a0359535b53bdf1e77,1949年
f5a083014238f43cf8704e6ecbbc66cd,1997年
2d53701c2cee31589a470d62b7a33f54,奧匈帝
79c0a88f7fff43fbacd6264efae1fba0,西亞的業務轉移至在當地註冊成立的馬來西亞匯豐銀行。21世紀
9cb3a30834de337422895f1adea16b04,《交通部組織法》
d58562ae505e34a89aadbe8e5bae0fd7,1999年前由上年
39f209996be361b9e5240b3346fb4479,1995年
ecaa23993a22818f34fa9788f44bdbad,波、紹興、溫州、台州等地分別設置軍政分府。民國元年
955b9164cbaee2b002c95ea511ca64ac,高畫質電視的電視台。同年
81f205e2c3956ba29103df198dca88ca,中華民國國
74059b0d0e384537680ea37fd80a019e,弗拉基米爾大公遙控的藩屬國。伊兒汗國為旭烈兀在1256年
5c44516d5ca4008c7464b2a409b52f51,細長而稀薄的雲。夜光雲非常罕見，它形成於大氣層的中間層，只能在高緯度地區
71cf7b61a6d36a2ee01d14388894cc5d,1927年
92948227d2e1aa87f3ba6764e06e9796,1999年制定之《地方制度法》
e6f52c9ee7cc0a839fb5bfbb5e10350f,沿線城市
1e206bf978bb17046ef7c444bb1bc5ec,聖羅馬帝國軍的統帥蒂利伯爵在萊希河戰敗身亡，瑞典軍佔領美因茲，在4月再攻陷奧格斯堡和慕尼黑。神聖羅馬帝國皇帝在這危急存亡之際，再度起用原被貶斥的華倫斯坦為統帥，在該年
6b01e722c3dc561eb399ffca687ab359,第四快樂的國度
1d50384bd1f7a65d0e8f0a9840fc4386,奧斯
fbb3b01c40b20ff4d758f0f30c271465,大的網路
4f8b9d98de93d813d6c1acd1644af569,1970年
c5c3ab45f30eb33b65d66cd76f44aa97,2014年
7847d757fbfb76c24bb848647fe4d197,1982年
59a26321e17d1be5cd57668977566ed0,神論的人文主義
4f0739788ed5b50d2154c07b66a4cf39,1980-1990年
8efb296cb31d3b3868c68f3c5114a3f1,三皇時代
5a9f7b401253ea752475886499a052e2,1950年
5f9273a3e17c5f7e4b302752c4d63fb6,2003年
6e60691d1629ad9f7e1411c7e4144a79,中運用虐待和單獨監禁等諸多強制手段使政治犯坦白供認。20世紀60年
82b89c5b006f668c6ebcb9002061f8f2,1980年
a269b9eca2fac140858a45093016acda,1945年日本投降期間，日本在台灣實行50年
221c5b956c985b2dfae09991abb7b7c1,1927年
89ecdb2e85c885b6bec7dfca2121154b,雙方在芒枚交戰
cd386d0ea0174f8c0bb4a781b328d30f,乾旱的荒涼沙漠地帶?[SEP]。[SEP]
cc73148124fad0eea8f63c943d1d62c0,宋代
f6adee4aefba8af0f1cc7c06e1900a61,1949年
d034686c3b5f1f30a32e282f1325aedb,已被發現，而康有為否認有河
294b63943be14785b2422f19576ab6c0,三。最終球隊
4367934ebfb1058cbf08af08bc7c741f,英擔任副董事長
b91a49bd41ed2f2a2e58bbd9cb8ed9ef,劉璋、漢中張魯及涼州的馬騰、韓遂等人。支持袁紹的孫策於200年
12ff35a985d1f29f4ade27d837a7c95d,俄羅斯
3ed35ed2858cbcb11124f1b866dd7e26,一。
c42607c5d361bb01a8ef9bae89cc4a21,民主黨
f3cd9e28c85858f0148107bd32423fe9,2009年
1c71f8c5aefb96e7210646b11344fb61,1960年
222b6a9037782fb8577aedec98cb9354,烏克蘭官方語言為烏克蘭語，主要宗
f2c9948a1999b6360aa85c4e9eb3757c,2015c」聯合演習的目的是?[SEP]。[SEP]
89e565fe73929278746dda82db6a6e28,三疊紀
d7adb56b778ebf6e6110a739d1f682d5,1865年
5fe2367b865758dd9a35e70e7fbd4a6f,賽的紀
25aad1b965f93ae05a28bb01e54918de,「南京」。此後很長一段時間裡，「南都」也成為奈良的代
344b16f9cc4860fa0efb95030b73aa8e,2016年
7bc28faac509ee54f1f0b7ee847a6854,2012年
88814e054df5749aab55bd9412faf1dd,1999年
911339c8d88a850ef6c44b71fba5e365,中之間的內部矛盾，同時民主集中制在自由和紀
914adb022136c88dc62f7c80b279909e,增強命令列介面的腳本語
72de554b86b6855e25e854c04ad6835b,陳藝宗
b11beb0ebafa9840fc4672d8d5f4d5c9,奧匈帝國執意開戰，在得到德國的支援後，於1914年
ce590d24debe795a6530cee5ef95c39e,中，舊海關
e8bc59d851b9ceb60ef6f53341f5c90d,八日內先後以破世界紀
22d5db045098f33ea07daeadc69c93fd,聖羅馬帝國周邊國家出於自身利益，間接促成三十年
1b886f67e455866f9f57063b3dae3581,隋朝的楊堅、元朝的忽必烈、清朝的玄燁、滿洲國的溥儀、中華民國的馬英九等，儘管存在爭
819e5e8d3866a89b5ba14dc67eb32622,王庭筠等，其山水竹石畫作，比起同時南宋院
4b55539b21bd7222d1505c73e9508b0e,1900年
79e237c2b8c168f9ac93dbd229df797d,細長而稀薄的雲。夜光雲非常罕見，它形成於大氣層的中間層，只能在高緯度
c09fe9e5ddb4b7d90887ae0f8f6d9c02,哈乃非葉
099c59efdb21b67689119813a45a9761,胡賽武裝奪回總統府和附近區域，戰亂
c09d848d5cedae4c54390230a1cec66f,「申花」
e1d8993542af4db412eff147c64678ae,副主席
b0e02c56098028c74c06962a06c4ae87,1949年
c24e3d9982446a241ead1fb067aba2b0,《中華民國憲法》
a2291f484a5d442c45a1c0a0f3eb2bea,火燒雲出現後會有大雨，而且過去颱風
4ae31e9ff40ee7bc1e457663df5b9fe3,溫度
3a80ace068d19f978d798a516ce17a22,1950年
b45e33cee8d3cea386ef273a0755a398,2012年
53e6eddacffdc8fa453fefde1c885d2c,《放光般若經》
9038c5b37a6609d59025b0ae6fa7edcf,65歲
de4fc6c4cb25db3386750f84701b17ed,徐、揚二州
0902fb5d72378a0dc9652050f34df0c4,滿洲
2c1228c00c01cde7ec5e1e9204486173,1947年
de6eac3a56344e60e97756890212c7f2,俄軍撤退，歸還占領的全部領土，但是埋下俄國軍政雙方對於彼得三世的不滿，認為可以發動政變的時機已經到了。接著瑞典也跟著退出戰爭，普魯士得以起死回生。1762年
cec34f4c7a40f5c568d4dd175efff188,二名法的人。早在林奈200年
446097998e6d12ebfcb5447d99133bfb,2016年
074d36b928607beef3e405f0a87d7207,中亦有an
00c62d5e7d44f9a682a58e5413f4e1a2,2011年
52f946ed2aab8772fc145facad432b22,二千多年
25bb1fff1c18e404a8899173821e4d76,《義勇軍進行曲》
14e26fc7426c683ea809b28b5123c40d,俄羅斯帝國起初與奧地利同盟；但俄羅斯帝國在1762年
cc9194b44cd97efcfa8357f2b9a05359,皮膚會自背部折皺形成外套膜包圍全身，並能夠分泌保護用的石灰質介殼，然而部分軟體動物的外殼已退化或是藏至體內。斧足類、腹足類的殼表還有生長線，可以看出年
115ffd63fff9e55830fe4b89a2ff4351,唐到趙宋時期
9fdc618d11d7f0917bca3e7f94e89ba9,秦始皇
7104c9cc6a8df40e4f7e00e78e8636d9,白底藍字的轉乘指示牌前往其它月台進行轉乘。另外，ratp從1996年
5a7ad956ee7497001eb59136e57e5706,伊斯蘭教的分離主義
6d5c61be9f2830243ac4cc53ff471a55,1945年
2f3c8074d4bfc980689c02bc055f9df7,白[UNK]紀
3f44f07b0dc227db21023dfd95a247ab,青海地區為數不多的漢傳佛教寺廟。瞿曇寺每年
e6918cf3af30f4b08662a1c74a4f90e4,1945年
7e76b91bcb303beee80361fad25ac967,三疊紀
3dbe6aee797ae36a6282e712288b7316,《南風窗》
a12ed90746890ba5680a8843951fa840,劉延東稱讚中國科大是「新中國創辦最成功的大學之一」、是「一所年
55ac9f58a6739cf72efb4dac6926e8a3,大的網路
f5711084af0f9205f241cab5a468cbcb,宋朝時期九龍城的古名原叫官富場，是一個鹽場，即官富鹽場。中國歷史上的食鹽，除很短的一段時期外，都是由政府專賣的。宋代的官富場佔地包括現在九龍尖沙咀、九龍城、土瓜灣以至將軍澳一帶，是當時廣東十大鹽場之一，有軍隊屯衛。到清代中葉尚存，位置約在現今九龍城寨公園之南，啟德機場舊址的西北方。元代時有人在此處山石上刻「宋王臺」三字作為紀念。1898年
c718162de86dcc107f100b79980b65e9,2000年
98abbd0dc82fe5cd14c499cb54d41ab2,中初
bc5b00299f143af666841ec73e7ab094,1968年至1969年
44b0ce7fcf5aad47fa0d5ceca32ec440,2006年
c65d8785c467b9dca8d48d9ea9a9697e,2012年
ee8a68fac4a0e095602375dea324f67c,8時35分抵達石崗機場
2d27acff2e735b3a614a041f0b98c559,《一般命令第一號》
18e91f35c7bfcd976d21993983cccf91,奧運失焦、門
adc7376c06493ef965fdbf73de6e3892,古蹟遺址
7dbc35fa35dea00e4951e37c316502df,1960年
088a7d92e1d97f275a74265a44203f32,伊斯
09cac7121be2abc6f8ae4be76c8dd7ff,延伸標記式語
08b48706b0df66d51d74d64f8e59f1c7,1958年4月，最高人民法院召開司法工作「躍進」座談會，董必武在會上表示：「提口號要實事求是，不著邊際不好，[UNK][UNK]法院是最末一道工序，案件到法院判決後就執行了。法院不能走在公安的前面，也不能擺在檢察的位置上。」這實際上是對「大躍進」中的三機關聯合辦案制度的否定。1958年5月27日，中央派董必武率代表團訪問東歐及蘇聯，8月7日回到北京。在董必武出訪期間，中央發出《關於成立財經、政法、外事、科學、文教小組的通知》，其中政法小組組長為彭真，副組長羅瑞卿，董必武僅為成員之一。彭真領導的中央政法小組隨即指令最高人民法院會同中華人民共和國司法部召開第四屆全國司法工作會議，「檢查、總結八年來的工作」。此次會議未點董必武之名，但會議批判的基本觀點多引用董必武的講話，以檢查「政法戰線上幾年
658121f2f309684b8978bf852d0ec755,8天。同時中國國內、香港
f32565b427de0ea7da7eff006a8584dd,香港公共房屋計劃進一步擴展，如十年
cbe3a8fe14a4fa2568cdf39fbc792fe0,別。[SEP]
36d730498d97b85f834c83c01a71c9c4,《全國人大組織法》
3cdeb13776915d11f98bb772ae24b334,45億年
7a952189c43ca3339ca9bebe8779489b,中華民國國家標準》
e5f4ed77f11c7cb803ae85e2905fe35f,1949年
18115c0bcdf17c6adcb472f7eaca94c3,《義務教育法》
be2090b8b8f4962fbb8bc8de3a59d0ce,2012年
9eb9e74e85e9b2aad05b77fd5c894074,1954年
46892f005485186ceb9e3e97fa29faea,1960年
cb292516f6dd16155ef081e954791c46,1990年
c7b4c566c5921476192d11c034313ac1,七成能量。而且，鐵軌能平均分散列車的重量，令列車的載重力大大提高。而且安全舒適。平均每億客公里
593d5a9727ea5a73b750644894f4e426,24小時運作的伺服器電腦，圖形化操作方式有時會力有未逮，所以需要不斷增強命令列介面的腳本語言和巨集語
304d729b87f9c23707ea959811f6ebca,劉徽另著有《魯史[UNK]器圖》
6ee2e5bf6006daaa2d80eb071bf9dc3a,荃灣區
12a64c4af47af20c3b309ef5624f12f6,1950年
444ef28323240a06500326d16f6953f4,總統候
d6074f06c40c3a4cdbc985ea9300d538,東軍區海軍成立日期
67914a100a5761ef83896c51d466aaa5,"12,000年"
bfa54192f976438cbbed67e6371ae1fc,1808年
c87e2413ebcc85173ff2731eda9d9102,耶柔米
c689187b71fc4fb592fe7be89432627a,1970年
b5753a1e4cef4d5a0a4dcd37d82db939,劉備
522609dbd824f5ebbc83483f3c1a355b,俄亥俄河
84cd6bb437d9264ba5195b7a4628c689,吉姆·巴內特在國家摔角聯盟的年
e327e73601e6fa9904da8d7a4435260c,《中華人民共和國著作權法》
c5253531b42788ee03db60d2eb532ab0,《聖德之路》
f2990dd74f3daa47089141470ff8bdea,吉姆·巴內特在國家摔角聯盟的年
d12f229c27dba8d2bad141812b6c508a,中，仍屬於主教
2af9f7c23022f6f7ddb2f0a83e5a262e,英國廣播公司
502974d78e8cfde9db9940280feceec4,中國國際廣播電台下屬的國視通訊有限公司
4a36f62408cc4e827e14211b329c9e9d,以藉此推斷它的起源
bfc74d11453d2010d8626a826564c4d7,嘉之禍。洛陽傾覆以後，中原的世族
b0ae5aa4bb16e54808048c00602f4119,阿富汗民眾在得知九一一事件
e1f6289adf954565ead51f71747a6bcf,「連弩士」
f803e7b08b20545800f52feef1ececde,[SEP]
c4441243f05df234221216fd697fcf3c,中國創辦最成功的大學之一」、是「一所年
8b970182508eb0e82c86a70e46950318,1990年
79a865dd82a21b32f726e1186261e81c,2004年
d192f241d61ca41baef7968ffaf8435c,1635年
64c6fc2fb70f5428da6d3ba1564e7486,副主席
1f0147d230d806a69b5de52d53a85247,火燒雲出現後會有大雨，而且過去颱
8b555778e76fb740ca047d0c840bcd0d,161年至166年
deb2a74392b58130efb40b39643db157,自立門戶開設體育用品公司
901140345f9d884ab7a5173d6e9391c1,《秋瑾[UNK][UNK]競雄女俠傳》
1a850b538e7e8227fd538d5d2814ec45,辛亥革命時，兩廣總督張堅白被迫宣布「廣東獨立」。民國2年7月爆發二次革命，陳炯明宣布「廣東獨立」，後失敗而遭通緝。民國初年
28761c5f624dee8139cd68b62ba93d9e,2014年
9210c277655becae34e5021c89cedb0f,烏克蘭
7f92296764e7306bcda5ebdd292c1011,瑞拉。
7e1eff716e94be058c221090ee49bb0f,《老子》
64dff9f2dbe2adbaf8b6e6ef6c0fa024,4米
